app_id,submit_time,service,num_jobs,sleep_time,model_name
426,2025109.0,18712.7476863782,4,25602.0,DcganModel256
427,2036124.0,957.4404844600801,4,11015.0,DcganModel256
428,2036130.0,124323.81378822324,4,6.0,ChatbotModel256
429,2037560.0,2964132.601665066,4,1430.0,GooglenetModel128
430,2055772.0,2878.6411925515945,4,18212.0,DcganModel256
431,2055825.0,773622.455331797,4,53.0,VggnetModel256
432,2061649.0,63215.39650661742,4,5824.0,Resnet50Model128
433,2073301.0,1516747.5334207078,4,11652.0,VideopredictionModel64
434,2090363.0,322177.3630418729,4,17062.0,DeepspeechModel64
435,2116069.0,981398.805635607,4,25706.0,GooglenetModel128
436,2116072.0,514845.18567790434,4,3.0,DeepspeechModel64
437,2127314.0,520802.6752814353,4,11242.0,TransformerModel256
438,2127386.0,865.796779993876,4,72.0,VggnetModel256
439,2128140.0,546079.2033317944,4,754.0,Resnet50Model128
440,2134361.0,859.4028178033941,4,6221.0,GooglenetModel128
441,2136440.0,756773.5799847817,4,2079.0,DeepspeechModel64
442,2162561.0,73.08173826123335,4,26121.0,DeepspeechModel64
443,2162623.0,177.48422149156673,4,62.0,DeepspeechModel64
444,2163120.0,402470.32725908083,4,497.0,VggnetModel256
445,2163373.0,1547.30749838263,4,253.0,VggnetModel256
446,2163678.0,2199.1287515647423,8,305.0,VideopredictionModel64
447,2163683.0,10014.00558873384,8,5.0,Inception4Model256
448,2163728.0,14180.641469678014,8,45.0,TransformerModel256
449,2164137.0,47.30799475753604,4,409.0,VideopredictionModel64
450,2179661.0,172.26409733005008,4,15524.0,DeepspeechModel64
451,2181484.0,271682.42710690835,4,1823.0,DcganModel256
452,2185324.0,353007.5489766082,4,3840.0,Resnet50Model128
453,2228466.0,182987.17278393352,4,43142.0,Resnet50Model128
454,2292500.0,1163805.3495849818,4,64034.0,Inception4Model256
455,2294569.0,1122451.6403285135,16,2069.0,Inception4Model256
